date,sales,promotion,holiday,product_category,year,month,day,dayofweek,is_weekend,lag_1,lag_7,lag_30,rolling_mean_7,rolling_std_7,product_category_encoded,predicted_sales
2022-08-23,409.17,0,0,Grocery,2022,8,23,1,0,373.28,378.79,384.88,371.30428571428575,15.057081232367622,2,373.39322
2022-08-24,350.04,0,0,Electronics,2022,8,24,2,0,409.17,367.53,364.74,375.6442857142857,20.841550531845357,1,371.4739
2022-08-25,356.16,0,0,Clothing,2022,8,25,3,0,350.04,384.02,374.02,373.1457142857143,22.92109352913722,0,369.7177
2022-08-26,379.67,0,0,Clothing,2022,8,26,4,0,356.16,362.39,400.33,369.1657142857143,23.13597765180409,0,369.53333
2022-08-27,372.67,0,0,Electronics,2022,8,27,5,1,379.67,388.92,393.86,371.63428571428574,23.21426849816261,1,371.89807
2022-08-28,375.8,0,0,Electronics,2022,8,28,6,1,372.67,344.2,377.56,369.3128571428571,21.97713638783589,1,367.8869
2022-08-29,378.28,0,0,Electronics,2022,8,29,0,0,375.8,373.28,374.42,373.82714285714286,19.00325911897447,1,369.3813
2022-08-30,380.92,0,0,Clothing,2022,8,30,1,0,378.28,409.17,373.35,374.5414285714286,19.073106221913932,0,369.56845
2022-08-31,390.16,0,0,Grocery,2022,8,31,2,0,380.92,350.04,362.17,370.5057142857143,12.316923123820944,2,370.10864
2022-09-01,375.91,0,0,Electronics,2022,9,1,3,0,390.16,356.16,412.37,376.2371428571428,10.390220906035951,1,373.4645
2022-09-02,362.66,0,0,Clothing,2022,9,2,4,0,375.91,379.67,373.06,379.0585714285715,5.612965433033176,0,375.00745
2022-09-03,380.71,0,0,Clothing,2022,9,3,5,1,362.66,372.67,403.31,376.6285714285714,8.329038417033395,0,377.41785
2022-09-04,405.05,0,0,Clothing,2022,9,4,6,1,380.71,375.8,408.85,377.7771428571429,8.246115680098379,0,378.51663
2022-09-05,364.21,0,0,Electronics,2022,9,5,0,0,405.05,378.28,397.87,381.9557142857143,13.074574380764677,1,378.35315
2022-09-06,347.19,0,0,Electronics,2022,9,6,1,0,364.21,380.92,368.75,379.9457142857144,14.712725622336004,1,377.19296
2022-09-07,388.65,0,0,Grocery,2022,9,7,2,0,347.19,390.16,384.95,375.1271428571429,19.184381420213256,2,369.89948
2022-09-08,363.95,0,0,Clothing,2022,9,8,3,0,388.65,375.91,375.89,374.9114285714286,18.99472771461632,0,369.77002
2022-09-09,322.76,0,0,Electronics,2022,9,9,4,0,363.95,362.66,357.8,373.2028571428572,19.42300758918533,1,367.22867
2022-09-10,383.03,0,0,Clothing,2022,9,10,5,1,322.76,380.71,381.88,367.5028571428571,27.292915267694173,0,372.7284
2022-09-11,355.26,0,0,Clothing,2022,9,11,6,1,383.03,405.05,351.34,367.8342857142857,27.493374872953893,0,370.3942
2022-09-12,364.06,1,0,Grocery,2022,9,12,0,0,355.26,364.21,398.21,360.7214285714285,22.189592476782973,2,365.8533
2022-09-13,372.43,0,0,Electronics,2022,9,13,1,0,364.06,347.19,364.71,360.69999999999993,22.185734155082383,1,367.74643
2022-09-14,369.52,0,0,Electronics,2022,9,14,2,0,372.43,388.65,377.58,364.3057142857143,21.669123084197363,1,369.21576
2022-09-15,379.85,0,0,Clothing,2022,9,15,3,0,369.52,363.95,378.79,361.5728571428572,19.146672221115843,0,370.7974
2022-09-16,356.9,0,0,Clothing,2022,9,16,4,0,379.85,322.76,367.53,363.8442857142857,20.37914690489833,0,367.87674
2022-09-17,375.85,0,0,Grocery,2022,9,17,5,1,356.9,383.03,384.02,368.7214285714286,10.690000668181783,2,372.1763
2022-09-18,360.38,0,0,Grocery,2022,9,18,6,1,375.85,355.26,362.39,367.6957142857143,9.348559349160269,2,369.5948
2022-09-19,380.35,0,0,Grocery,2022,9,19,0,0,360.38,364.06,388.92,368.4271428571429,8.361630052978258,2,375.18665
2022-09-20,377.89,1,0,Grocery,2022,9,20,1,0,380.35,372.43,344.2,370.75428571428574,9.171282820382729,2,373.8836
2022-09-21,346.91,0,0,Grocery,2022,9,21,2,0,377.89,369.52,373.28,371.53428571428566,9.56143444109981,2,368.442
2022-09-22,387.38,0,0,Grocery,2022,9,22,3,0,346.91,379.85,409.17,368.30428571428575,13.402698555568572,2,370.3938
2022-09-23,355.0,1,0,Clothing,2022,9,23,4,0,387.38,356.9,350.04,369.38,14.721148053056677,0,369.47922
2022-09-24,381.95,0,0,Grocery,2022,9,24,5,1,355.0,375.85,356.16,369.1085714285714,15.004396498550944,2,368.54907
2022-09-25,373.22,1,0,Clothing,2022,9,25,6,1,381.95,360.38,379.67,369.98,15.625466393039792,0,372.18674
2022-09-26,402.74,0,0,Clothing,2022,9,26,0,0,373.22,380.35,372.67,371.8142857142857,15.053884168926295,0,371.8422
2022-09-27,361.63,1,0,Electronics,2022,9,27,1,0,402.74,377.89,375.8,375.0128571428572,19.02472927033534,1,370.10458
2022-09-28,359.24,0,0,Clothing,2022,9,28,2,0,361.63,346.91,378.28,372.69,19.59887411732344,0,367.989
2022-09-29,365.99,0,0,Clothing,2022,9,29,3,0,359.24,387.38,380.92,374.4514285714286,17.31699976763902,0,372.51837
2022-09-30,360.47,1,0,Grocery,2022,9,30,4,0,365.99,355.0,390.16,371.3957142857143,16.524511951586216,2,370.61832
2022-10-01,382.71,0,0,Clothing,2022,10,1,5,1,360.47,381.95,375.91,372.1771428571429,15.730195712160729,0,373.37927
2022-10-02,334.58,0,0,Grocery,2022,10,2,6,1,382.71,373.22,362.66,372.2857142857143,15.811304876726163,2,371.16415
2022-10-03,346.04,0,0,Grocery,2022,10,3,0,0,334.58,402.74,380.71,366.7657142857143,21.242800236898372,2,372.72845
2022-10-04,345.97,0,0,Grocery,2022,10,4,1,0,346.04,361.63,405.05,358.6657142857143,15.185933027138866,2,367.46045
2022-10-05,386.57,0,0,Electronics,2022,10,5,2,0,345.97,359.24,364.21,356.42857142857144,15.81684695566807,1,361.1968
2022-10-06,402.03,0,0,Grocery,2022,10,6,3,0,386.57,365.99,347.19,360.3328571428571,19.55732319301851,2,374.5991
2022-10-07,365.99,0,0,Clothing,2022,10,7,4,0,402.03,360.47,388.65,365.48142857142864,25.219130588088294,0,375.17914
2022-10-08,364.98,0,0,Grocery,2022,10,8,5,1,365.99,382.71,363.95,366.27,25.122428890004617,2,373.54944
2022-10-09,370.05,0,0,Grocery,2022,10,9,6,1,364.98,334.58,322.76,363.7371428571428,24.059999802082068,2,368.78436
2022-10-10,392.2,0,1,Grocery,2022,10,10,0,0,370.05,346.04,383.03,368.80428571428575,20.344053887350984,2,372.96548
2022-10-11,350.74,0,0,Electronics,2022,10,11,1,0,392.2,345.97,355.26,375.3985714285714,19.183489801191307,1,368.2039
2022-10-12,374.39,0,0,Clothing,2022,10,12,2,0,350.74,386.57,364.06,376.08,18.012919437634164,0,372.8272
2022-10-13,389.48,0,0,Electronics,2022,10,13,3,0,374.39,402.03,372.43,374.34,17.408878960653787,1,371.21188
2022-10-14,380.37,0,0,Clothing,2022,10,14,4,0,389.48,365.99,369.52,372.5471428571428,14.48215881039656,0,371.37415
2022-10-15,374.52,0,0,Electronics,2022,10,15,5,1,380.37,364.98,379.85,374.6014285714286,14.416760418083166,1,374.79538
2022-10-16,391.14,0,0,Clothing,2022,10,16,6,1,374.52,370.05,356.9,375.9642857142857,13.793059676450603,0,372.97623
2022-10-17,317.47,0,0,Electronics,2022,10,17,0,0,391.14,392.2,375.85,378.9771428571429,14.567505751142312,1,373.19238
2022-10-18,385.51,1,0,Grocery,2022,10,18,1,0,317.47,350.74,360.38,368.3014285714286,26.088828661946337,2,372.53983
2022-10-19,359.31,0,0,Electronics,2022,10,19,2,0,385.51,374.39,380.35,373.26857142857136,25.49112749472659,1,376.48846
2022-10-20,336.23,0,0,Electronics,2022,10,20,3,0,359.31,389.48,377.89,371.11428571428576,26.01244244404553,1,373.57156
2022-10-21,383.54,0,0,Grocery,2022,10,21,4,0,336.23,380.37,346.91,363.50714285714287,27.49065460254064,2,377.0368
2022-10-22,401.27,0,0,Grocery,2022,10,22,5,1,383.54,374.52,387.38,363.96,27.83864340564508,2,377.8463
2022-10-23,371.54,1,0,Clothing,2022,10,23,6,1,401.27,391.14,355.0,367.7814285714286,31.16686190415054,0,381.35742
2022-10-24,393.85,0,0,Clothing,2022,10,24,0,0,371.54,317.47,381.95,364.98142857142864,29.557468559046963,0,382.94745
2022-10-25,407.56,0,0,Clothing,2022,10,25,1,0,393.85,385.51,373.22,375.8928571428572,22.302867315128385,0,376.04797
2022-10-26,402.15,1,0,Electronics,2022,10,26,2,0,407.56,359.31,402.74,379.04285714285714,25.24997802922272,1,382.99664
2022-10-27,409.2,0,1,Clothing,2022,10,27,3,0,402.15,336.23,361.63,385.1628571428572,24.858740725874377,0,386.94766
2022-10-28,391.81,0,0,Electronics,2022,10,28,4,0,409.2,383.54,359.24,395.5871428571428,13.726140164285264,1,385.34903
2022-10-29,379.05,0,0,Electronics,2022,10,29,5,1,391.81,401.27,365.99,396.76857142857136,12.843962821203796,1,386.11966
2022-10-30,346.09,0,1,Clothing,2022,10,30,6,1,379.05,371.54,360.47,393.5942857142857,14.218277974899244,0,386.5928
2022-10-31,373.81,1,0,Clothing,2022,10,31,0,0,346.09,393.85,382.71,389.9585714285714,21.949537905973827,0,386.9418
2022-11-01,362.48,1,0,Electronics,2022,11,1,1,0,373.81,407.56,334.58,387.0957142857143,22.65301588247112,1,386.54776
2022-11-02,423.39,0,0,Grocery,2022,11,2,2,0,362.48,402.15,346.04,380.6557142857143,22.270256589708875,2,388.96576
2022-11-03,377.09,0,0,Grocery,2022,11,3,3,0,423.39,409.2,345.97,383.69,26.694420765396856,2,395.58508
2022-11-04,383.73,1,0,Electronics,2022,11,4,4,0,377.09,391.81,386.57,379.1028571428572,24.224847240169808,1,385.74838
2022-11-05,392.96,0,0,Clothing,2022,11,5,5,1,383.73,379.05,402.03,377.9485714285715,23.705385062310565,0,380.56708
2022-11-06,383.48,0,0,Electronics,2022,11,6,6,1,392.96,346.09,365.99,379.9357142857143,24.38633624056997,1,381.9887
2022-11-07,417.19,1,0,Electronics,2022,11,7,0,0,383.48,373.81,364.98,385.2771428571428,19.3023053150717,1,388.3522
2022-11-08,371.54,0,0,Clothing,2022,11,8,1,0,417.19,362.48,370.05,391.47428571428566,21.808167321094015,0,390.98703
2022-11-09,388.6,0,1,Grocery,2022,11,9,2,0,371.54,423.39,392.2,392.7685714285714,19.993990287561967,2,391.63568
2022-11-10,370.58,0,0,Electronics,2022,11,10,3,0,388.6,377.09,350.74,387.79857142857145,14.749896529098423,1,387.09576
2022-11-11,359.76,1,0,Grocery,2022,11,11,4,0,370.58,383.73,374.39,386.8685714285714,15.71150367148566,2,386.96237
2022-11-12,374.68,0,0,Grocery,2022,11,12,5,1,359.76,392.96,389.48,383.4442857142857,18.815117908342025,2,382.4839
2022-11-13,386.93,0,0,Clothing,2022,11,13,6,1,374.68,383.48,380.37,380.8328571428571,18.54085103610137,0,383.83417
2022-11-14,379.85,0,0,Electronics,2022,11,14,0,0,386.93,417.19,374.52,381.3257142857143,18.668361700253023,1,380.07013
2022-11-15,375.37,0,0,Electronics,2022,11,15,1,0,379.85,371.54,391.14,375.99142857142857,10.064747767285525,1,377.69232
2022-11-16,361.88,0,0,Grocery,2022,11,16,2,0,375.37,388.6,317.47,376.5385714285714,9.884923585225488,2,373.83582
2022-11-17,389.14,0,1,Grocery,2022,11,17,3,0,361.88,370.58,385.51,372.7214285714285,9.606177575865951,2,376.81494
2022-11-18,361.52,0,0,Clothing,2022,11,18,4,0,389.14,359.76,359.31,375.3728571428572,11.324347978708827,0,373.5797
2022-11-19,407.64,0,0,Grocery,2022,11,19,5,1,361.52,374.68,336.23,375.62428571428575,10.932695393701357,2,379.26456
2022-11-20,394.92,1,0,Clothing,2022,11,20,6,1,407.64,386.93,383.54,380.3328571428571,16.25865278786141,0,382.9129
2022-11-21,364.96,0,0,Electronics,2022,11,21,0,0,394.92,379.85,401.27,381.4742857142857,17.059724359969636,1,381.45026
2022-11-22,388.77,1,0,Clothing,2022,11,22,1,0,364.96,375.37,371.54,379.3471428571429,18.187061989490346,0,381.09894
2022-11-23,380.77,0,0,Grocery,2022,11,23,2,0,388.77,361.88,393.85,381.26142857142855,18.402610710234207,2,382.8541
2022-11-24,403.07,0,0,Electronics,2022,11,24,3,0,380.77,389.14,407.56,383.96,16.358291475580604,1,390.81094
2022-11-25,424.37,0,0,Clothing,2022,11,25,4,0,403.07,361.52,402.15,385.94999999999993,17.87083844330548,0,389.13388
2022-11-26,360.94,0,0,Electronics,2022,11,26,5,1,424.37,407.64,409.2,394.9285714285714,19.283712841474877,1,393.86002
2022-11-27,401.64,1,0,Clothing,2022,11,27,6,1,360.94,394.92,391.81,388.2571428571428,22.035034009721617,0,392.0695
2022-11-28,397.04,0,0,Grocery,2022,11,28,0,0,401.64,364.96,379.05,389.2171428571429,22.514855624888888,2,391.60562
2022-11-29,414.58,0,1,Grocery,2022,11,29,1,0,397.04,388.77,346.09,393.8,19.86320887134669,2,394.65616
2022-11-30,406.33,0,0,Electronics,2022,11,30,2,0,414.58,380.77,373.81,397.4871428571428,21.129066641547272,1,408.29315
2022-12-01,387.95,0,0,Electronics,2022,12,1,3,0,406.33,403.07,362.48,401.1385714285714,19.933336757447613,1,410.41345
2022-12-02,397.55,0,0,Electronics,2022,12,2,4,0,387.95,424.37,423.39,398.9785714285714,20.500310102186425,1,407.62375
2022-12-03,388.95,0,0,Clothing,2022,12,3,5,1,397.55,360.94,377.09,395.1471428571428,17.205297357004333,0,388.9683
2022-12-04,427.33,0,0,Grocery,2022,12,4,6,1,388.95,401.64,383.73,399.1485714285714,9.419213393509793,2,406.21283
2022-12-05,407.19,0,0,Electronics,2022,12,5,0,0,427.33,397.04,392.96,402.8185714285714,14.294712808791123,1,413.45737
2022-12-06,445.75,0,0,Electronics,2022,12,6,1,0,407.19,414.58,383.48,404.26857142857136,14.124640914107786,1,410.85928
2022-12-07,407.48,0,0,Electronics,2022,12,7,2,0,445.75,406.33,417.19,408.7214285714285,21.10537327204852,1,417.42386
2022-12-08,395.5,0,0,Clothing,2022,12,8,3,0,407.48,387.95,371.54,408.88571428571424,21.088124507367045,0,411.007
2022-12-09,380.37,0,0,Electronics,2022,12,9,4,0,395.5,397.55,388.6,409.9642857142857,20.00409946081596,1,412.1673
2022-12-10,375.56,0,0,Electronics,2022,12,10,5,1,380.37,388.95,370.58,407.5100000000001,22.65879740851476,1,409.54413
2022-12-11,380.93,0,0,Clothing,2022,12,11,6,1,375.56,427.33,359.76,405.5971428571429,24.937396091204743,0,412.00793
2022-12-12,418.95,0,0,Clothing,2022,12,12,0,0,380.93,407.19,374.68,398.96857142857147,24.3578443412481,0,407.10538
2022-12-13,424.78,0,0,Electronics,2022,12,13,1,0,418.95,445.75,386.93,400.6485714285714,25.4025467414682,1,414.30734
2022-12-14,383.98,1,0,Electronics,2022,12,14,2,0,424.78,407.48,379.85,397.6528571428572,19.82045720485809,1,410.73828
2022-12-15,434.52,0,0,Clothing,2022,12,15,3,0,383.98,395.5,375.37,394.2957142857143,19.86867119960901,0,392.2352
2022-12-16,407.97,0,0,Grocery,2022,12,16,4,0,434.52,380.37,361.88,399.87,25.058660512221305,2,413.10715
2022-12-17,421.58,1,1,Clothing,2022,12,17,5,1,407.97,375.56,389.14,403.812857142857,23.608458734310197,0,412.6416
2022-12-18,451.91,1,0,Grocery,2022,12,18,6,1,421.58,380.93,361.52,410.38714285714286,20.652097322297436,2,414.0903
2022-12-19,438.62,0,0,Electronics,2022,12,19,0,0,451.91,418.95,407.64,420.5271428571429,21.19646960721694,1,425.75125
2022-12-20,416.34,1,0,Electronics,2022,12,20,1,0,438.62,424.78,394.92,423.3371428571428,22.231109369747585,1,425.07376
2022-12-21,404.91,0,0,Grocery,2022,12,21,2,0,416.34,383.98,364.96,422.13142857142856,22.368263550974763,2,416.51373
2022-12-22,380.73,0,0,Clothing,2022,12,22,3,0,404.91,434.52,388.77,425.12142857142857,17.226436494117813,0,417.36417
2022-12-23,410.42,0,0,Electronics,2022,12,23,4,0,380.73,407.97,380.77,417.4371428571429,23.2716878877102,1,420.83075
2022-12-24,421.61,0,0,Grocery,2022,12,24,5,1,410.42,421.58,403.07,417.7871428571429,23.12352605341578,2,420.6631
2022-12-25,407.13,0,0,Clothing,2022,12,25,6,1,421.61,451.91,424.37,417.7914285714286,23.12434894836729,0,427.88242
2022-12-26,425.29,0,0,Grocery,2022,12,26,0,0,407.13,438.62,360.94,411.3942857142857,17.66134277374044,2,416.52908
2022-12-27,430.49,0,0,Clothing,2022,12,27,1,0,425.29,416.34,401.64,409.49000000000007,14.70830491026936,0,412.45328
2022-12-28,425.49,1,0,Clothing,2022,12,28,2,0,430.49,404.91,397.04,411.51142857142855,16.650724136980944,0,422.4006
2022-12-29,418.03,1,0,Clothing,2022,12,29,3,0,425.49,380.73,414.58,414.4514285714286,17.101637766186226,0,422.4985
2022-12-30,435.45,0,0,Clothing,2022,12,30,4,0,418.03,410.42,406.33,419.78,8.482450510719918,0,424.60852
2022-12-31,441.96,1,0,Grocery,2022,12,31,5,1,435.45,421.61,387.95,423.3557142857143,9.13008736202726,2,430.13635
2023-01-01,412.57,1,0,Grocery,2023,1,1,6,1,441.96,407.13,397.55,426.2628571428572,11.431408070590084,2,433.30124
2023-01-02,463.64,0,0,Grocery,2023,1,2,0,0,412.57,425.29,388.95,427.04,10.010519467048823,2,429.7414
2023-01-03,434.49,0,0,Grocery,2023,1,3,1,0,463.64,430.49,427.33,432.51857142857136,16.968879778952928,2,437.12766
2023-01-04,437.88,0,0,Grocery,2023,1,4,2,0,434.49,425.49,407.19,433.09,16.956527749911285,2,436.11353
2023-01-05,452.71,1,0,Clothing,2023,1,5,3,0,437.88,418.03,445.75,434.86,16.67531508948229,0,437.3336
2023-01-06,444.25,0,0,Electronics,2023,1,6,4,0,452.71,435.45,407.48,439.8142857142857,15.97892242627632,1,435.3027
2023-01-07,459.68,0,0,Electronics,2023,1,7,5,1,444.25,441.96,395.5,441.07142857142856,15.924412525613365,1,441.77194
2023-01-08,447.4,0,0,Grocery,2023,1,8,6,1,459.68,412.57,380.37,443.6028571428571,17.42677032067983,2,442.44748
2023-01-09,430.44,0,0,Grocery,2023,1,9,0,0,447.4,463.64,375.56,448.5785714285715,10.803007958554696,2,449.44467
2023-01-10,450.95,0,0,Electronics,2023,1,10,1,0,430.44,434.49,380.93,443.8357142857144,10.36764334705014,1,440.90143
2023-01-11,421.87,0,0,Clothing,2023,1,11,2,0,450.95,437.88,418.95,446.1871428571429,9.742470108228902,0,440.77167
2023-01-12,447.94,0,1,Grocery,2023,1,12,3,0,421.87,452.71,424.78,443.9,13.261422749220293,2,448.4424
2023-01-13,446.13,1,1,Clothing,2023,1,13,4,0,447.94,444.25,383.98,443.21857142857147,12.849429855804894,0,443.66388
2023-01-14,443.65,1,0,Electronics,2023,1,14,5,1,446.13,459.68,434.52,443.4871428571428,12.894150759539269,1,451.29413
2023-01-15,446.26,0,0,Electronics,2023,1,15,6,1,443.65,447.4,407.97,441.19714285714286,10.790921669458454,1,446.08075
2023-01-16,412.21,1,0,Grocery,2023,1,16,0,0,446.26,430.44,421.58,441.03428571428566,10.689834512515109,2,438.20908
2023-01-17,439.88,0,0,Clothing,2023,1,17,1,0,412.21,450.95,451.91,438.43,15.037507550572476,0,440.38715
2023-01-18,453.71,0,0,Grocery,2023,1,18,2,0,439.88,421.87,438.62,436.84857142857146,14.051129763091458,2,437.89462
2023-01-19,456.05,0,0,Electronics,2023,1,19,3,0,453.71,447.94,416.34,441.3971428571428,13.538396894624874,1,445.98923
2023-01-20,433.3,1,0,Clothing,2023,1,20,4,0,456.05,446.13,404.91,442.5557142857143,14.504196929565914,0,443.37396
2023-01-21,480.16,1,0,Grocery,2023,1,21,5,1,433.3,443.65,380.73,440.7228571428572,14.785170176330524,2,445.89355
2023-01-22,438.5,0,0,Grocery,2023,1,22,6,1,480.16,446.26,410.42,445.9385714285714,21.086733134507192,2,452.5001
2023-01-23,476.19,1,0,Grocery,2023,1,23,0,0,438.5,412.21,421.61,444.83,21.27019981100804,2,449.0102
2023-01-24,466.32,0,0,Electronics,2023,1,24,1,0,476.19,439.88,407.13,453.97,18.480333691077163,1,451.29218
2023-01-25,445.82,0,0,Grocery,2023,1,25,2,0,466.32,453.71,425.29,457.7471428571429,17.810404931100283,2,463.03717
2023-01-26,495.21,0,0,Clothing,2023,1,26,3,0,445.82,456.05,430.49,456.62,18.34996911896316,0,462.2287
2023-01-27,436.79,0,0,Grocery,2023,1,27,4,0,495.21,433.3,425.49,462.2142857142857,23.416942482705625,2,455.60013
2023-01-28,479.99,0,0,Electronics,2023,1,28,5,1,436.79,480.16,418.03,462.7128571428571,22.725673964551778,1,464.92038
2023-01-29,482.56,1,1,Grocery,2023,1,29,6,1,479.99,438.5,435.45,462.6885714285714,22.70400216450755,2,459.52048
2023-01-30,450.07,0,0,Electronics,2023,1,30,0,0,482.56,476.19,441.96,468.98285714285714,20.91765897855501,1,476.70395
2023-01-31,492.26,0,0,Electronics,2023,1,31,1,0,450.07,466.32,412.57,465.2514285714286,21.731617080940776,1,475.0526
2023-02-01,460.33,0,0,Clothing,2023,2,1,2,0,492.26,445.82,463.64,468.95714285714286,24.03391334087015,0,479.08005
2023-02-02,472.02,0,0,Clothing,2023,2,2,3,0,460.33,495.21,434.49,471.03,22.26655563845184,0,479.50897
2023-02-03,472.35,1,0,Grocery,2023,2,3,4,0,472.02,436.79,437.88,467.7171428571429,19.63958393508172,2,467.24237
2023-02-04,465.36,0,0,Electronics,2023,2,4,5,1,472.35,479.99,452.71,472.7971428571428,14.133942260027828,1,481.6421
2023-02-05,485.15,0,0,Electronics,2023,2,5,6,1,465.36,482.56,444.25,470.70714285714286,13.973827576692374,1,477.95975
2023-02-06,485.68,1,0,Clothing,2023,2,6,0,0,485.15,450.07,459.68,471.07714285714286,14.368685528251904,0,477.65347
2023-02-07,435.71,0,0,Clothing,2023,2,7,1,0,485.68,492.26,447.4,476.1642857142857,11.75829474194199,0,474.6241
2023-02-08,497.63,0,0,Grocery,2023,2,8,2,0,435.71,460.33,430.44,468.0857142857143,17.07912454543146,2,473.9999
2023-02-09,439.14,0,0,Electronics,2023,2,9,3,0,497.63,472.02,450.95,473.4142857142857,19.85000827636368,1,475.56226
2023-02-10,493.89,0,0,Clothing,2023,2,10,4,0,439.14,472.35,421.87,468.7171428571429,23.743341322213325,0,473.92838
2023-02-11,496.6,0,0,Grocery,2023,2,11,5,1,493.89,465.36,447.94,471.7942857142857,25.614679942792616,2,479.5455
2023-02-12,453.07,0,0,Electronics,2023,2,12,6,1,496.6,485.15,446.13,476.25714285714287,26.99127866200136,1,480.7902
2023-02-13,467.49,1,0,Electronics,2023,2,13,0,0,453.07,485.68,443.65,471.6742857142857,27.9365870363287,1,475.8786
2023-02-14,454.39,1,0,Clothing,2023,2,14,1,0,467.49,435.71,446.26,469.0757142857143,27.2543500241404,0,470.4362
2023-02-15,473.0,0,0,Grocery,2023,2,15,2,0,454.39,497.63,412.21,471.7442857142857,24.184526635262102,2,476.33008
2023-02-16,471.92,0,0,Clothing,2023,2,16,3,0,473.0,439.14,439.88,468.2257142857143,21.42503275544037,0,467.44186
2023-02-17,494.45,1,0,Grocery,2023,2,17,4,0,471.92,493.89,453.71,472.90857142857146,17.16759100609801,2,478.55515
2023-02-18,505.82,0,0,Electronics,2023,2,18,5,1,494.45,496.6,456.05,472.98857142857145,17.2825783460105,1,485.62048
2023-02-19,508.28,0,0,Grocery,2023,2,19,6,1,505.82,453.07,433.3,474.3057142857143,19.58053528137169,2,481.35828
2023-02-20,469.86,0,0,Grocery,2023,2,20,0,0,508.28,467.49,480.16,482.1928571428571,20.689093515098484,2,487.34927
2023-02-21,477.64,1,1,Grocery,2023,2,21,1,0,469.86,454.39,438.5,482.5314285714285,20.42610456301808,2,488.81714
2023-02-22,448.87,0,0,Grocery,2023,2,22,2,0,477.64,473.0,476.19,485.8528571428571,16.62386508837518,2,488.1666
2023-02-23,467.13,0,0,Grocery,2023,2,23,3,0,448.87,471.92,466.32,482.4057142857143,21.515395927220624,2,490.42328
2023-02-24,503.23,0,0,Clothing,2023,2,24,4,0,467.13,494.45,445.82,481.7214285714285,21.975717984918692,0,485.44067
2023-02-25,516.93,1,0,Grocery,2023,2,25,5,1,503.23,505.82,495.21,482.9757142857143,23.047713449242565,2,506.54855
2023-02-26,460.6,0,0,Grocery,2023,2,26,6,1,516.93,508.28,436.79,484.562857142857,25.168040391400403,2,489.07077
2023-02-27,474.09,1,0,Electronics,2023,2,27,0,0,460.6,469.86,479.99,477.7514285714286,24.109224672021327,1,486.29062
2023-02-28,486.05,0,1,Grocery,2023,2,28,1,0,474.09,477.64,482.56,478.3557142857143,23.93081545981494,2,486.55182
2023-03-01,492.82,0,0,Electronics,2023,3,1,2,0,486.05,448.87,450.07,479.5571428571429,24.099409892010836,1,482.64587
2023-03-02,471.64,0,0,Clothing,2023,3,2,3,0,492.82,467.13,492.26,485.8357142857143,20.17815969239359,0,490.2932
2023-03-03,496.92,0,0,Clothing,2023,3,3,4,0,471.64,503.23,460.33,486.48,19.54336033883743,0,490.9297
2023-03-04,479.55,1,0,Grocery,2023,3,4,5,1,496.92,516.93,472.02,485.5785714285715,18.77232309241513,2,495.1161
2023-03-05,489.32,0,0,Clothing,2023,3,5,6,1,479.55,460.6,472.35,480.2385714285714,12.703169458289093,0,492.99622
2023-03-06,501.1,0,0,Grocery,2023,3,6,0,0,489.32,474.09,465.36,484.3414285714285,9.549763397733312,2,487.06253
2023-03-07,490.85,0,0,Clothing,2023,3,7,1,0,501.1,486.05,485.15,488.2,10.154849416263298,0,486.05817
2023-03-08,482.53,0,0,Grocery,2023,3,8,2,0,490.85,492.82,485.68,488.88571428571424,10.147531484967836,2,489.15512
2023-03-09,489.59,0,0,Grocery,2023,3,9,3,0,482.53,471.64,435.71,487.4157142857143,10.227614347364176,2,484.11258
2023-03-10,490.53,0,0,Electronics,2023,3,10,4,0,489.59,496.92,497.63,489.98,7.499444423888201,1,498.49728
2023-03-11,485.4,1,0,Electronics,2023,3,11,5,1,490.53,479.55,439.14,489.0671428571428,6.876963269484753,1,486.53787
2023-03-12,488.1,0,0,Electronics,2023,3,12,6,1,485.4,489.32,493.89,489.9028571428572,5.798544973512304,1,498.95914
2023-03-13,525.72,0,0,Electronics,2023,3,13,0,0,488.1,501.1,496.6,489.7285714285714,5.837189473770872,1,498.48746
2023-03-14,505.42,0,0,Grocery,2023,3,14,1,0,525.72,490.85,453.07,493.2457142857143,14.628272690413324,2,489.47263
2023-03-15,488.74,0,0,Clothing,2023,3,15,2,0,505.42,482.53,467.49,495.3271428571428,15.25377299151022,0,489.2127
2023-03-16,509.02,0,0,Grocery,2023,3,16,3,0,488.74,489.59,454.39,496.2142857142857,14.549799376798996,2,490.45444
2023-03-17,488.81,1,0,Electronics,2023,3,17,4,0,509.02,490.53,473.0,498.99,14.92399075315802,1,490.85663
2023-03-18,519.35,0,0,Electronics,2023,3,18,5,1,488.81,485.4,471.92,498.7442857142857,15.09962014660547,1,498.17435
2023-03-19,503.67,0,0,Clothing,2023,3,19,6,1,519.35,488.1,494.45,503.5942857142857,15.544876816445154,0,504.03677
2023-03-20,494.5,0,0,Electronics,2023,3,20,0,0,503.67,525.72,505.82,505.8185714285714,13.994998426321672,1,502.04324
2023-03-21,505.96,1,0,Grocery,2023,3,21,1,0,494.5,505.42,508.28,501.35857142857145,11.313427757289135,2,498.41306
2023-03-22,465.93,0,0,Grocery,2023,3,22,2,0,505.96,488.74,469.86,501.4357142857143,11.347526686688813,2,487.0469
